post_content,hashtags,user_mentions,datetime,sentiment_scores,sentiment,topic
"Study Cabinet Making & Make Your Pathway To Temporary Graduate Visa.To Know More About Cabinet Making Diploma, ContactBANSAL IMMIGRATION CONSULTANT","australia, Studyinaustralia, migrationagent, australiavisa, australiagram, BansalImmigration, immigrationagent, cabinetmaker",,2021-10-25T06:00:01.000Z,0.0,neutral,vocational education
"VISA 485 LIVES MATTER (Australia) Request to Australian Government to Freeze,Hold or Extend the Visa of Temporary Graduate Visa holders of Australia from the date of border closure who are suffering more than a year.#extend485visas",extend485visas,,2021-04-26T08:45:11.000Z,-0.1449,neutral,migration policy
"VISA 485 LIVES MATTER (Australia) Request to Australian Government to Freeze,Hold or Extend the Visa of Temporary Graduate Visa holders of Australia from the date of border closure who are suffering more than a year.#extend485visas",extend485visas,,2021-04-26T08:45:11.000Z,-0.1449,neutral,australian government
"VISA 485 LIVES MATTER (Australia) Request to Australian Government to Freeze,Hold or Extend the Visa of Temporary Graduate Visa holders of Australia from the date of border closure who are suffering more than a year.#extend485visas",extend485visas,,2021-04-26T08:45:11.000Z,-0.1449,neutral,graduate visa-related
"VISA 485 LIVES MATTER (Australia) Request to Australian Government to Freeze,Hold or Extend the Visa of Temporary Graduate Visa holders of Australia from the date of border closure who are suffering more than a year.#extend485visas",extend485visas,,2021-04-26T08:45:11.000Z,-0.1449,neutral,pandemic impact
"VISA 485 LIVES MATTER (Australia) Request to Australian Government to Freeze,Hold or Extend the Visa of Temporary Graduate Visa holders of Australia from the date of border closure who are suffering more than a year.#extend485visas",extend485visas,,2021-04-26T08:45:11.000Z,-0.1449,neutral,graduate visa
**Temporary Graduate Visa (SC 485) Granted**Congratulations to Think Higher's client Vishal Garg for SC-485 visa grantVishal is extremely happy with our services. Grant date : 16th November 2021CONTACT US FOR MORE INFORMATION Email:...,,,2021-11-17T00:45:28.000Z,0.7574,neutral,graduate visa
**Temporary Graduate Visa (SC 485) Granted**Congratulations to Think Higher's client Vishal Garg for SC-485 visa grantVishal is extremely happy with our services. Grant date : 16th November 2021CONTACT US FOR MORE INFORMATION Email:...,,,2021-11-17T00:45:28.000Z,0.7574,neutral,migration cases
**Temporary Graduate Visa (SC 485) Granted**Congratulations to Think Higher's client Vishal Garg for SC-485 visa grantVishal is extremely happy with our services. Grant date : 16th November 2021CONTACT US FOR MORE INFORMATION Email:...,,,2021-11-17T00:45:28.000Z,0.7574,neutral,migration cases
**Temporary Graduate Visa (SC 485) Granted**Congratulations to Think Higher's client Vishal Garg for SC-485 visa grantVishal is extremely happy with our services. Grant date : 16th November 2021CONTACT US FOR MORE INFORMATION Email:...,,,2021-11-17T00:45:28.000Z,0.7574,neutral,visa application assistance
**Temporary Graduate Visa (SC 485) Granted**Congratulations to Think Higher's client Vishal Garg for SC-485 visa grantVishal is extremely happy with our services. Grant date : 16th November 2021CONTACT US FOR MORE INFORMATION Email:...,,,2021-11-17T00:45:28.000Z,0.7574,neutral,visa application assistance
**Temporary Graduate Visa (SC 485) Granted**Congratulations to Think Higher's client Vishal Garg for SC-485 visa grantVishal is extremely happy with our services. Grant date : 16th November 2021CONTACT US FOR MORE INFORMATION Email:...,,,2021-11-17T00:45:28.000Z,0.7574,neutral,visa application assistance
"PM @RishiSunak, I urge you not to change the graduate visa. We must keep the two-year post-graduation work visa for international students. To change it would hugely damage our precious UK universities.",,"@RishiSunak,, @UKCISA, @UUKIntl, @APPGIS, @RussellGroup, @10DowningStreet",2024-05-09T16:16:36.000Z,0.1206,neutral,key individuals
"PM @RishiSunak, I urge you not to change the graduate visa. We must keep the two-year post-graduation work visa for international students. To change it would hugely damage our precious UK universities.",,"@RishiSunak,, @UKCISA, @UUKIntl, @APPGIS, @RussellGroup, @10DowningStreet",2024-05-09T16:16:36.000Z,0.1206,neutral,graduate visa
"PM @RishiSunak, I urge you not to change the graduate visa. We must keep the two-year post-graduation work visa for international students. To change it would hugely damage our precious UK universities.",,"@RishiSunak,, @UKCISA, @UUKIntl, @APPGIS, @RussellGroup, @10DowningStreet",2024-05-09T16:16:36.000Z,0.1206,neutral,post-study work
"PM @RishiSunak, I urge you not to change the graduate visa. We must keep the two-year post-graduation work visa for international students. To change it would hugely damage our precious UK universities.",,"@RishiSunak,, @UKCISA, @UUKIntl, @APPGIS, @RussellGroup, @10DowningStreet",2024-05-09T16:16:36.000Z,0.1206,neutral,education
"PM @RishiSunak, I urge you not to change the graduate visa. We must keep the two-year post-graduation work visa for international students. To change it would hugely damage our precious UK universities.",,"@RishiSunak,, @UKCISA, @UUKIntl, @APPGIS, @RussellGroup, @10DowningStreet",2024-05-09T16:16:36.000Z,0.1206,neutral,education
'Education' is just a click away at throw away competitive prices. Please contact us for students admissions and all visa related requirements(Student and Temporary Graduate visa).,,,2021-04-13T23:43:40.000Z,0.4588,neutral,education costs
'Education' is just a click away at throw away competitive prices. Please contact us for students admissions and all visa related requirements(Student and Temporary Graduate visa).,,,2021-04-13T23:43:40.000Z,0.4588,neutral,education
'Education' is just a click away at throw away competitive prices. Please contact us for students admissions and all visa related requirements(Student and Temporary Graduate visa).,,,2021-04-13T23:43:40.000Z,0.4588,neutral,education
'Education' is just a click away at throw away competitive prices. Please contact us for students admissions and all visa related requirements(Student and Temporary Graduate visa).,,,2021-04-13T23:43:40.000Z,0.4588,neutral,graduate visa
Interesting chart from Home Affairs on the share of former student/temporary graduate visa holders in various PR categories.,,,2021-06-17T07:28:42.000Z,0.5994,neutral,education data
Interesting chart from Home Affairs on the share of former student/temporary graduate visa holders in various PR categories.,,,2021-06-17T07:28:42.000Z,0.5994,neutral,graduate visa-related
Interesting chart from Home Affairs on the share of former student/temporary graduate visa holders in various PR categories.,,,2021-06-17T07:28:42.000Z,0.5994,neutral,permanent residency
"Our experienced migration experts are on hand to help you navigate the path towards correctly applying for a Temporary Graduate Visa or even for an affordable PYP. When you apply with us, we will file your Temporary Graduate Visa application for free as an introductory offer!",,,2019-03-11T10:42:18.000Z,0.8588,neutral,migration opportunities
"Our experienced migration experts are on hand to help you navigate the path towards correctly applying for a Temporary Graduate Visa or even for an affordable PYP. When you apply with us, we will file your Temporary Graduate Visa application for free as an introductory offer!",,,2019-03-11T10:42:18.000Z,0.8588,neutral,graduate visa
"Our experienced migration experts are on hand to help you navigate the path towards correctly applying for a Temporary Graduate Visa or even for an affordable PYP. When you apply with us, we will file your Temporary Graduate Visa application for free as an introductory offer!",,,2019-03-11T10:42:18.000Z,0.8588,neutral,education
"Our experienced migration experts are on hand to help you navigate the path towards correctly applying for a Temporary Graduate Visa or even for an affordable PYP. When you apply with us, we will file your Temporary Graduate Visa application for free as an introductory offer!",,,2019-03-11T10:42:18.000Z,0.8588,neutral,graduate visa
"Explore the wonders of Australia hassle-free with Visa Nook! Our streamlined process ensures a smooth application for tourist visas, requiring minimal documentation. Whether with or without sponsorship, trust Visa Nook for expert guidance and efficient processing.",,,2024-04-29T12:02:14.000Z,0.1002,neutral,migration opportunities
"Explore the wonders of Australia hassle-free with Visa Nook! Our streamlined process ensures a smooth application for tourist visas, requiring minimal documentation. Whether with or without sponsorship, trust Visa Nook for expert guidance and efficient processing.",,,2024-04-29T12:02:14.000Z,0.1002,neutral,visa nook
"Explore the wonders of Australia hassle-free with Visa Nook! Our streamlined process ensures a smooth application for tourist visas, requiring minimal documentation. Whether with or without sponsorship, trust Visa Nook for expert guidance and efficient processing.",,,2024-04-29T12:02:14.000Z,0.1002,neutral,visa application
"Explore the wonders of Australia hassle-free with Visa Nook! Our streamlined process ensures a smooth application for tourist visas, requiring minimal documentation. Whether with or without sponsorship, trust Visa Nook for expert guidance and efficient processing.",,,2024-04-29T12:02:14.000Z,0.1002,neutral,visa application
"Explore the wonders of Australia hassle-free with Visa Nook! Our streamlined process ensures a smooth application for tourist visas, requiring minimal documentation. Whether with or without sponsorship, trust Visa Nook for expert guidance and efficient processing.",,,2024-04-29T12:02:14.000Z,0.1002,neutral,visitovisa applications
"Explore the wonders of Australia hassle-free with Visa Nook! Our streamlined process ensures a smooth application for tourist visas, requiring minimal documentation. Whether with or without sponsorship, trust Visa Nook for expert guidance and efficient processing.",,,2024-04-29T12:02:14.000Z,0.1002,neutral,visa application
"Explore the wonders of Australia hassle-free with Visa Nook! Our streamlined process ensures a smooth application for tourist visas, requiring minimal documentation. Whether with or without sponsorship, trust Visa Nook for expert guidance and efficient processing.",,,2024-04-29T12:02:14.000Z,0.1002,neutral,sponsorship
"Explore the wonders of Australia hassle-free with Visa Nook! Our streamlined process ensures a smooth application for tourist visas, requiring minimal documentation. Whether with or without sponsorship, trust Visa Nook for expert guidance and efficient processing.",,,2024-04-29T12:02:14.000Z,0.1002,neutral,visa application assistance
"Explore the wonders of Australia hassle-free with Visa Nook! Our streamlined process ensures a smooth application for tourist visas, requiring minimal documentation. Whether with or without sponsorship, trust Visa Nook for expert guidance and efficient processing.",,,2024-04-29T12:02:14.000Z,0.1002,neutral,visa application assistance
"Explore Australia hassle-free with Visa Nook! Our tourist visa application requires minimum documentation, ensuring a smooth process. Whether sponsored or not, unlock your adventure Down Under with us. Apply now and embark on your dream journey to Australia with ease.",,,2024-05-06T09:15:58.000Z,0.6033,neutral,study visa
